Index,CTE,p_error,d_error,i_error,steering_output
1876,-0.2279,-0.034185,-0.09114,0.0738162,-0.0515088
1877,-0.2714,-0.04071,-0.09135,0.0735448,-0.0585152
1878,-0.2992,-0.04488,-0.05838,0.0732456,-0.0300144
1879,-0.3371,-0.050565,-0.07959,0.0729085,-0.0572465
1880,-0.3598,-0.05397,-0.04767,0.0725487,-0.0290913
1881,-0.3885,-0.058275,-0.06027,0.0721602,-0.0463848
1882,-0.404,-0.0606,-0.03255,0.0717562,-0.0213938
1883,-0.4215,-0.063225,-0.03675,0.0713347,-0.0286403
1884,-0.432,-0.0648,-0.02205,0.0709027,-0.0159473
1885,-0.4352,-0.06528,-0.00672,0.0704675,-0.0015325
1886,-0.4274,-0.06411,0.01638,0.0700401,0.0223101
1887,-0.3707,-0.055605,0.11907,0.0696694,0.133134
1888,-0.2877,-0.043155,0.1743,0.0693817,0.200527
1889,-0.231,-0.03465,0.11907,0.0691507,0.153571
1890,-0.1553,-0.023295,0.15897,0.0689954,0.20467
1891,-0.0922,-0.01383,0.13251,0.0689032,0.187583
1892,-0.059,-0.00885,0.06972,0.0688442,0.129714
1893,-0.0248,-0.00372,0.07182,0.0688194,0.136919
1894,-0.0119,-0.001785,0.02709,0.0688075,0.0941125
1895,-0.007,-0.00105,0.01029,0.0688005,0.0780405
1896,-0.0187,-0.002805,-0.02457,0.0687818,0.0414068
1897,-0.0348,-0.00522,-0.03381,0.068747,0.029717
1898,-0.069,-0.01035,-0.07182,0.068678,-0.013492
1899,-0.0977,-0.014655,-0.06027,0.0685803,-0.0063447
1900,-0.1461,-0.021915,-0.10164,0.0684342,-0.0551208
1901,-0.1994,-0.02991,-0.11193,0.0682348,-0.0736052
1902,-0.2357,-0.035355,-0.07623,0.0679991,-0.0435859
1903,-0.2878,-0.04317,-0.10941,0.0677113,-0.0848687
1904,-0.3207,-0.048105,-0.06909,0.0673906,-0.0498044
1905,-0.3645,-0.054675,-0.09198,0.0670261,-0.0796289
1906,-0.3898,-0.05847,-0.05313,0.0666363,-0.0449637
1907,-0.4202,-0.06303,-0.06384,0.0662161,-0.0606539
1908,-0.4416,-0.06624,-0.04494,0.0657745,-0.0454055
1909,-0.4506,-0.06759,-0.0189,0.0653239,-0.0211661
1910,-0.4559,-0.068385,-0.01113,0.064868,-0.014647
1911,-0.4544,-0.06816,0.00315,0.0644136,-0.0005964
1912,-0.4455,-0.066825,0.01869,0.0639681,0.0158331
1913,-0.4293,-0.064395,0.03402,0.0635388,0.0331638
1914,-0.4152,-0.06228,0.02961,0.0631236,0.0304536
1915,-0.391,-0.05865,0.05082,0.0627326,0.0549026
1916,-0.3732,-0.05598,0.03738,0.0623594,0.0437594
1917,-0.3457,-0.051855,0.05775,0.0620137,0.0679087
1918,-0.3273,-0.049095,0.03864,0.0616864,0.0512314
1919,-0.3883,-0.058245,-0.1281,0.0612981,-0.125047
1920,-0.5887,-0.088305,-0.42084,0.0607094,-0.448436
1921,0.382,0.0573,2.03847,0.0610914,2.15686
1922,0.1899,0.028485,-0.40341,0.0612813,-0.313644
1923,0.2324,0.03486,0.08925,0.0615137,0.185624
1924,0.4329,0.064935,0.42105,0.0619466,0.547932
1925,0.6597,0.098955,0.47628,0.0626063,0.637841
1926,0.8043,0.120645,0.30366,0.0634106,0.487716
1927,0.9966,0.14949,0.40383,0.0644072,0.617727
1928,1.1032,0.16548,0.22386,0.0655104,0.45485
1929,1.2199,0.182985,0.24507,0.0667303,0.494785
1930,1.2824,0.19236,0.13125,0.0680127,0.391623
1931,1.2922,0.19383,0.02058,0.0693049,0.283715
1932,1.2606,0.18909,-0.06636,0.0705655,0.193295
1933,1.2112,0.18168,-0.10374,0.0717767,0.149717
1934,1.1012,0.16518,-0.231,0.0728779,0.0070579
1935,1.0066,0.15099,-0.19866,0.0738845,0.0262145
1936,0.8431,0.126465,-0.34335,0.0747276,-0.142157
1937,0.6586,0.09879,-0.38745,0.0753862,-0.213274
1938,0.5297,0.079455,-0.27069,0.0759159,-0.115319
1939,0.3395,0.050925,-0.39942,0.0762554,-0.27224
1940,0.2154,0.03231,-0.26061,0.0764708,-0.151829
1941,0.0419,0.006285,-0.36435,0.0765127,-0.281552
1942,-0.1159,-0.017385,-0.33138,0.0763968,-0.272368
1943,-0.2094,-0.03141,-0.19635,0.0761874,-0.151573
1944,-0.3262,-0.04893,-0.24528,0.0758612,-0.218349
1945,-0.3899,-0.058485,-0.13377,0.0754713,-0.116784
1946,-0.4625,-0.069375,-0.15246,0.0750088,-0.146826
1947,-0.4965,-0.074475,-0.0714,0.0745123,-0.0713627
1948,-0.5263,-0.078945,-0.06258,0.073986,-0.067539
1949,-0.5334,-0.08001,-0.01491,0.0734526,-0.0214674
1950,-0.5269,-0.079035,0.01365,0.0729257,0.0075407
1951,-0.5126,-0.07689,0.03003,0.0724131,0.0255531
1952,-0.4798,-0.07197,0.06888,0.0719333,0.0688433
1953,-0.4362,-0.06543,0.09156,0.0714971,0.0976271
1954,-0.4034,-0.06051,0.06888,0.0710937,0.0794637
1955,-0.3525,-0.052875,0.10689,0.0707412,0.124756
1956,-0.3184,-0.04776,0.07161,0.0704228,0.0942728
1957,-0.2703,-0.040545,0.10101,0.0701525,0.130617
1958,-0.2409,-0.036135,0.06174,0.0699116,0.0955166
1959,-0.2031,-0.030465,0.07938,0.0697085,0.118623
1960,-0.1733,-0.025995,0.06258,0.0695352,0.10612
1961,-0.1587,-0.023805,0.03066,0.0693765,0.0762315
1962,-0.1454,-0.02181,0.02793,0.0692311,0.0753511
1963,-0.142,-0.0213,0.00714,0.0690891,0.0549291
1964,-0.1446,-0.02169,-0.00546,0.0689445,0.0417945
1965,-0.1559,-0.023385,-0.02373,0.0687886,0.0216736
1966,-0.1677,-0.025155,-0.02478,0.0686209,0.0186859
1967,-0.1902,-0.02853,-0.04725,0.0684307,-0.0073493
1968,-0.208,-0.0312,-0.03738,0.0682227,-0.0003573
1969,-0.237,-0.03555,-0.0609,0.0679857,-0.0284643
1970,-0.2678,-0.04017,-0.06468,0.0677179,-0.0371321
1971,-0.2884,-0.04326,-0.04326,0.0674295,-0.0190905
1972,-0.3176,-0.04764,-0.06132,0.0671119,-0.0418481
1973,-0.3357,-0.050355,-0.03801,0.0667762,-0.0215888
1974,-0.3595,-0.053925,-0.04998,0.0664167,-0.0374883
1975,-0.3792,-0.05688,-0.04137,0.0660375,-0.0322125
1976,-0.3895,-0.058425,-0.02163,0.065648,-0.014407
1977,-0.4003,-0.060045,-0.02268,0.0652477,-0.0174773
1978,-0.4044,-0.06066,-0.00861,0.0648433,-0.0044267
1979,-0.4063,-0.060945,-0.00399,0.064437,-0.000498
1980,-0.4047,-0.060705,0.00336,0.0640323,0.0066873
1981,-0.3987,-0.059805,0.0126,0.0636336,0.0164286
